Line Number,French Sentence,English Translation,last_run,last_score
"[94] CHOSE
",Cette chose est à toi ?,Is that thing yours?,0,0
"[94] CHOSE
",Quelque chose qui ne va pas ?,Something wrong with that?,0,0
"[94] CHOSE
",Quelque chose ne va pas ?,Is something wrong?,0,0
"[94] CHOSE
",Tu veux quelque chose ?,Do you want anything?,0,0
"[94] CHOSE
",Vous avez quelque chose à me dire ?,Do you have something that you want to say to me?,0,0
"[94] CHOSE
","Quelque chose ne va pas, ici !",Something's not right here.,0,0
"[94] CHOSE
",Il faut faire quelque chose !,Something must be done!,0,0
"[94] CHOSE
","Tu veux quelque chose de moi, non ?","You want something from me, don't you?",0,0
"[94] CHOSE
",Tu as quelque chose à manger ?,Have you anything to eat?,0,0
"[94] CHOSE
",Il y a quelque chose entre vous?,Is there anything between you?,0,0
"[95] VOIR
",Je dois la voir !,I have to see it!,0,0
"[95] VOIR
",Je dois le voir !,I have to see it!,0,0
"[95] VOIR
","Tu ne veux pas voir ça, si ?","You don't want to see this, do you?",0,0
"[95] VOIR
","Vous ne voulez pas voir ça, si ?","You don't want to see this, do you?",0,0
"[95] VOIR
",Comme je suis content de te voir !,How glad I am to see you!,0,0
"[95] VOIR
",Tu viens voir un film avec moi ?,Why don't you come to the movies with me?,0,0
"[95] VOIR
",Viens voir ça !,Come and look at this!,0,0
"[95] VOIR
","Tu ne veux pas voir ceci, si ?","You don't want to see this, do you?",0,0
"[95] VOIR
",Vous voulez voir ma chambre ?,Do you want to see my bedroom?,0,0
"[95] VOIR
",Je n'arrive à rien voir !,I can't see anything!,0,0
"[96] AS
",Tu ne le lui as pas fait dire !,That's told him!,0,0
"[96] AS
",C'est tout ce que tu as ?,That all you've got?,0,0
"[96] AS
",Ça tu ne le lui as pas fait dire !,That's told him!,0,0
"[96] AS
",Tu as du temps?,Do you have some time?,0,0
"[96] AS
",Tu ne lui as rien dit ?,You didn't tell him anything?,0,0
"[96] AS
",Tu ne lui as rien dit ?,You didn't tell her anything?,0,0
"[96] AS
",Tu as quelque chose à manger ?,Have you anything to eat?,0,0
"[96] AS
",Tu en as peur?,Are you afraid of it?,0,0
"[96] AS
",Comme tu as de la chance !,How lucky you are!,0,0
"[96] AS
",Tu as du feu ?,Do you have a light?,0,0
"[97] PEU
",Encore un peu ?,A little more?,0,0
"[97] PEU
",C'est peu dire !,That's an understatement!,0,0
"[97] PEU
","Il a l’air un peu fatigué, non ?","He looks a bit tired, doesn't he?",0,0
"[97] PEU
",Elle en ferait pas un peu trop ?,Methinks the Lady protesteth too much!,0,0
"[97] PEU
",Attendez encore un peu !,Wait a little longer.,0,0
"[97] PEU
",Attendez un peu !,Hold on a minute.,0,0
"[97] PEU
",Attendez un peu !,Hang on!,0,0
"[97] PEU
","Un peu plus à droite, comme ceci !","A little more to the right, so!",0,0
"[97] PEU
",Ouvrez un peu la porte !,Open the door a bit!,0,0
"[97] PEU
",Restez un peu et écoutez !,Stay a while and listen.,0,0
"[98]
",Tu veux quelque chose ?,Do you want anything?,0,0
"[98]
",Vous avez quelque chose à me dire ?,Do you have something that you want to say to me?,0,0
"[98]
",Il faut faire quelque chose !,Something must be done!,0,0
"[98]
","Tu veux quelque chose de moi, non ?","You want something from me, don't you?",0,0
"[98]
",Tu as quelque chose à manger ?,Have you anything to eat?,0,0
"[98]
",Il y a quelque chose entre vous?,Is there anything between you?,0,0
"[98]
",Fais quelque chose !,Do something!,0,0
"[98]
",Tu vas quelque part ?,Are you going anywhere?,0,0
"[98]
",Tu veux boire quelque chose ?,Want to drink something?,0,0
"[98]
",Ça vous rappelle quelque chose ?,Sound familiar?,0,0
"[99] SANS
",Ne mange pas sans moi !,Don't eat without me.,0,0
"[99] SANS
",Que serait le monde sans thé ?,What would the world do without tea?,0,0
"[99] SANS
",Ne touchez à rien sans demander !,Don't touch anything without asking.,0,0
"[99] SANS
",Ne mangez pas sans moi !,Don't eat without me.,0,0
"[99] SANS
",Que serait la vie sans espoir ?,What would life be without hope?,0,0
"[99] SANS
",Ne touche à rien sans demander !,Don't touch anything without asking.,0,0
"[99] SANS
",Il n'y a pas de vie sans eau.,There is no life without water.,0,0
"[99] SANS
",Je ne sais pas vivre sans mon chat.,I can't live without my cat.,0,0
"[99] SANS
",Il l’a fait sans que je le sache.,He did it unbeknownst to me.,0,0
"[99] SANS
",Il l’a fait sans que je le sache.,He did it without me knowing.,0,0
"[100] FOIS
",Ne me lâche pas encore une fois !,Don't disappear on me again.,0,0
"[100] FOIS
",Ce sac est à la fois bien et cher.,This bag is both good and inexpensive.,0,0
"[100] FOIS
",Ne me lâchez pas encore une fois !,Don't disappear on me again.,0,0
"[100] FOIS
",Il est à la fois grand et beau.,He is tall and handsome.,0,0
"[100] FOIS
",Je l’ai vu une fois dans le train.,I have seen him once on the train.,0,0
"[100] FOIS
",Combien de fois y es-tu déjà allé ?,How often have you been there?,0,0
"[100] FOIS
",Il a mangé deux fois plus que moi.,He ate twice as much as I did.,0,0
"[100] FOIS
",A est cinq fois plus long que B.,A is 5 times as long as B.,0,0
"[100] FOIS
",Je me suis rendu deux fois à Paris.,I've been to Paris twice.,0,0
"[100] FOIS
",Combien de fois as-tu vu ce film ?,How many times did you see the movie?,0,0
